timestr                l_enc    r_enc   imu_hdg  pan_ang  ds_mm
20200702-160204.516,    1611,    1608,   330.6,   62.5,    3000
20200702-160204.767,    1611,    1608,   330.6,   62.5,    1489
20200702-160205.154,    1611,    1608,   330.6,   62.5,    1278
20200702-160205.405,    1637,    1636,   330.2,   62.5,    3000
20200702-160205.760,    1691,    1690,   330.9,   62.5,    3000
20200702-160206.111,    1744,    1742,   330.9,   62.5,    1295
20200702-160206.362,    1782,    1780,   330.8,   62.5,    1279
20200702-160206.613,    1820,    1818,   330.5,   62.5,    1228
20200702-160206.863,    1857,    1855,   330.4,   62.5,    1212
20200702-160207.115,    1895,    1893,   330.6,   62.5,    1177
20200702-160207.366,    1932,    1930,   330.4,   62.5,    1213
20200702-160207.616,    1970,    1968,   330.4,   62.5,    1173
20200702-160207.867,    2008,    2006,   330.9,   62.5,    1189
20200702-160208.117,    2045,    2044,   331.0,   75.0,    1273
20200702-160208.599,    2118,    2116,   331.1,   75.0,    1295
20200702-160208.964,    2148,    2144,   331.4,   62.5,    1156
20200702-160209.214,    2148,    2144,   331.3,   62.5,    1159
20200702-160209.465,    2148,    2144,   331.3,   62.5,    1162
20200702-160209.716,    2148,    2144,   331.3,   62.5,    1158
20200702-160209.967,    2148,    2144,   331.3,   62.5,    1174
20200702-160210.218,    2148,    2144,   331.3,   50.0,    1248
20200702-160210.469,    2148,    2144,   331.3,   50.0,    1236
20200702-160210.720,    2148,    2144,   331.3,   50.0,    1287
20200702-160210.971,    2148,    2144,   331.3,   50.0,    1222
20200702-160211.221,    2148,    2144,   331.3,   37.5,    1376
20200702-160211.476,    2148,    2144,   331.4,   37.5,    1410
20200702-160211.834,    2148,    2144,   331.4,   37.5,    1376
20200702-160212.189,    2148,    2144,   331.4,   25.0,    1463
20200702-160212.440,    2148,    2144,   331.4,   25.0,    1377
20200702-160212.788,    2148,    2144,   331.4,   25.0,    1429
20200702-160213.038,    2148,    2144,   331.4,   25.0,    1472
20200702-160213.382,    2148,    2144,   331.4,   12.5,    1474
20200702-160213.640,    2148,    2144,   331.4,   12.5,    1410
20200702-160213.891,    2148,    2144,   331.4,   12.5,    1480
20200702-160214.142,    2148,    2144,   331.4,    0.0,    1438
20200702-160214.393,    2148,    2144,   331.3,    0.0,    1446
20200702-160214.643,    2148,    2144,   331.3,    0.0,    1416
20200702-160214.894,    2148,    2144,   331.3,    0.0,    1416
20200702-160215.145,    2148,    2144,   331.3,    0.0,    1453
20200702-160215.395,    2148,    2144,   331.3,  -12.5,    1575
20200702-160215.646,    2148,    2144,   331.3,  -12.5,    1584
20200702-160215.897,    2148,    2144,   331.3,  -12.5,    1591
20200702-160216.148,    2148,    2144,   331.3,  -12.5,    1561
20200702-160216.398,    2148,    2144,   331.3,  -25.0,    1683
20200702-160216.649,    2148,    2144,   331.3,  -25.0,    1847
20200702-160216.900,    2148,    2144,   331.3,  -25.0,    1902
20200702-160217.395,    2148,    2144,   331.3,  -37.5,    3000
20200702-160217.646,    2148,    2144,   331.4,  -37.5,    3000
20200702-160217.897,    2148,    2144,   331.3,  -37.5,    3000
20200702-160218.148,    2148,    2144,   331.3,  -37.5,    3000
20200702-160218.398,    2148,    2144,   331.3,  -50.0,    2165
20200702-160218.700,    2148,    2144,   331.4,  -50.0,    3000
20200702-160218.951,    2148,    2144,   331.4,  -50.0,    3000
20200702-160219.202,    2148,    2144,   331.4,  -50.0,    3000
20200702-160219.454,    2148,    2144,   331.4,  -62.5,    3000
20200702-160219.730,    2148,    2144,   331.3,  -62.5,    1566
20200702-160219.980,    2148,    2144,   331.3,  -62.5,    3000
20200702-160220.372,    2148,    2144,   331.3,  -62.5,    3000
20200702-160220.645,    2148,    2144,   331.3,  -62.5,    1658
20200702-160221.088,    2148,    2144,   331.3,  -62.5,    1569
20200702-160221.338,    2175,    2172,   330.9,  -62.5,    3000
20200702-160221.727,    2234,    2231,   331.2,  -50.0,    3000
20200702-160221.978,    2272,    2268,   331.0,  -50.0,    3000
20200702-160222.228,    2309,    2306,   331.0,  -50.0,    3000
20200702-160222.479,    2347,    2344,   331.1,  -50.0,    3000
20200702-160222.730,    2385,    2381,   331.4,  -37.5,    3000
20200702-160223.035,    2431,    2427,   332.0,  -37.5,    3000
20200702-160223.286,    2469,    2464,   331.9,  -37.5,    3000
20200702-160223.537,    2506,    2502,   331.6,  -37.5,    3000
20200702-160223.787,    2544,    2540,   331.4,  -25.0,    1636
20200702-160224.190,    2604,    2601,   331.4,  -25.0,    1436
20200702-160224.441,    2642,    2638,   331.2,  -25.0,    1568
20200702-160224.693,    2680,    2675,   331.3,  -12.5,    1382
20200702-160225.046,    2685,    2680,   331.6,  -12.5,    1311
20200702-160225.297,    2685,    2680,   331.6,  -12.5,    1339
20200702-160225.547,    2685,    2680,   331.6,  -12.5,    1352
20200702-160225.798,    2685,    2680,   331.6,    0.0,    1128
20200702-160226.136,    2685,    2680,   331.6,    0.0,    1156
20200702-160226.387,    2685,    2680,   331.6,    0.0,    1140
20200702-160226.638,    2685,    2680,   331.6,    0.0,    1141
20200702-160226.889,    2685,    2680,   331.6,    0.0,    1140
20200702-160227.139,    2685,    2680,   331.6,   12.5,    1166
20200702-160227.390,    2685,    2680,   331.6,   12.5,    1197
20200702-160227.640,    2685,    2680,   331.6,   12.5,    1177
20200702-160228.199,    2685,    2680,   331.6,   25.0,    1166
20200702-160228.450,    2685,    2680,   331.6,   25.0,    1180
20200702-160228.700,    2685,    2680,   331.6,   25.0,    1150
